iter,acc,nmi,ari,f1_macro,f1_micro,precision_macro,precision_micro,acc_unconf,nmi_unconf,acc_conf,nmi_conf,nb_unconf,nb_conf,loss_recons,loss_clus,loss,nb_l,nb_f_l,nb_t_l,nb_added_link_unconf_unconf,nb_false_added_link_unconf_unconf,nb_true_added_link_unconf_unconf,nb_deleted_link_unconf_unconf,nb_false_deleted_link_unconf_unconf,nb_true_deleted_link_unconf_unconf
22,0.6916543574593796,0.47937935222770967,0.4399502283214508,0.6782494580302316,0.6916543574593796,0.7189487370259835,0.6916543574593796,0.8813813813813813,0.8144124170789264,0.6297747306562194,0.35371584447418863,666,2042,12.6794615,4.5066214,17.186083,0,0,0,0,0,0,0,0,0
23,0.6964549483013294,0.48341079886572047,0.4478975451179115,0.6824166212070774,0.6964549483013294,0.7222411813394964,0.6964549483013294,0.8813813813813813,0.8144124170789264,0.6361410381978453,0.358088942465281,666,2042,12.704187,4.4190655,17.123253,0,0,0,0,0,0,0,0,0
24,0.69903988183161,0.4839405686343254,0.4530086516825437,0.683859287284209,0.69903988183161,0.7234997552644912,0.69903988183161,0.8798798798798799,0.8101623295663745,0.6400587659157688,0.35964098061497746,666,2042,12.696892,4.236059,16.932951,0,0,0,0,0,0,0,0,0
25,0.6986706056129985,0.48245797092138626,0.44956751920168714,0.6833917215261681,0.6986706056129985,0.7199321254361385,0.6986706056129985,0.8813813813813813,0.8144124170789264,0.6390793339862879,0.35800714226307434,666,2042,12.65657,4.042268,16.698837,0,0,0,0,0,0,0,0,0
26,0.6994091580502215,0.47771345296419154,0.4488408759036475,0.6819731120443487,0.6994091580502215,0.722500067229408,0.6994091580502215,0.8813813813813813,0.8144124170789264,0.6400587659157688,0.34958510768542694,666,2042,12.652904,3.911745,16.564648,0,0,0,0,0,0,0,0,0
27,0.707533234859675,0.4851446111808694,0.46798987335180564,0.6848964655768098,0.707533234859675,0.724796184853652,0.707533234859675,0.8798798798798799,0.8093957946457387,0.6513222331047992,0.36194164993138955,666,2042,12.640842,3.8524084,16.493252,0,0,0,0,0,0,0,0,0
28,0.7042097488921714,0.48199250699312896,0.4658083048192368,0.6816467315080134,0.7042097488921714,0.7216473942727358,0.7042097488921714,0.8813813813813813,0.8144124170789264,0.6464250734573947,0.35747830595950175,666,2042,12.646994,3.7931938,16.440187,0,0,0,0,0,0,0,0,0
29,0.7034711964549483,0.48506369451173953,0.4604720763042561,0.6812773072501541,0.7034711964549483,0.7198242733746107,0.7034711964549483,0.8813813813813813,0.8144124170789264,0.6454456415279138,0.3626681663463703,666,2042,12.641556,3.7101946,16.35175,0,0,0,0,0,0,0,0,0
30,0.6971935007385525,0.4737469515489083,0.4504172137021521,0.6765183963002414,0.6971935007385525,0.7159124765649617,0.6971935007385525,0.8828828828828829,0.8152610644919145,0.6366307541625857,0.34810740454923955,666,2042,12.599274,3.6033554,16.20263,0,0,0,0,0,0,0,0,0
31,0.697562776957164,0.47825646527194765,0.4493964413709731,0.6788566434348559,0.697562776957164,0.7205079968499437,0.697562776957164,0.8813813813813813,0.8120818351913419,0.6376101860920667,0.35265009714136103,666,2042,12.570466,3.5470734,16.117538,0,0,0,0,0,0,0,0,0
32,0.7012555391432792,0.4826814182225841,0.45671141228834317,0.6830036881299915,0.7012555391432792,0.7224631117476485,0.7012555391432792,0.8798798798798799,0.8110098018581883,0.6429970617042116,0.35889237252903267,666,2042,12.5506,3.4732504,16.02385,0,0,0,0,0,0,0,0,0
33,0.7097488921713442,0.4947404634142278,0.4672580995501702,0.6938114667443623,0.7097488921713441,0.7346395145971417,0.7097488921713442,0.8828828828828829,0.8152610644919145,0.653281096963761,0.37220296655842083,666,2042,12.557477,3.4224272,15.979904,0,0,0,0,0,0,0,0,0
34,0.7042097488921714,0.4854721965065351,0.4592527521130243,0.6873107687701598,0.7042097488921714,0.7234003848222063,0.7042097488921714,0.8813813813813813,0.8144124170789264,0.6464250734573947,0.3611164524318942,666,2042,12.532963,3.358614,15.891577,0,0,0,0,0,0,0,0,0
35,0.7082717872968981,0.49280604621744073,0.46440641780033254,0.6927492409375315,0.7082717872968982,0.7302340328440362,0.7082717872968981,0.8798798798798799,0.810140652954513,0.6523016650342801,0.3713780052498234,666,2042,12.51563,3.2922888,15.807919,0,0,0,0,0,0,0,0,0
36,0.7019940915805022,0.4840099237229173,0.4576641772893211,0.6840713740148744,0.7019940915805022,0.7211862983286121,0.7019940915805022,0.8813813813813813,0.8144124170789264,0.643486777668952,0.36004324032404816,666,2042,12.473576,3.2507143,15.72429,0,0,0,0,0,0,0,0,0
37,0.7086410635155096,0.498814641390712,0.4660097684296459,0.6918904337638179,0.7086410635155096,0.7315559630884959,0.7086410635155096,0.8813813813813813,0.8144124170789264,0.6523016650342801,0.37839452737073526,666,2042,12.449081,3.216936,15.666018,0,0,0,0,0,0,0,0,0
38,0.7079025110782866,0.48850677077415466,0.46393394719471515,0.6891587252318898,0.7079025110782865,0.7291528513409519,0.7079025110782866,0.8813813813813813,0.8144124170789264,0.6513222331047992,0.365805816505991,666,2042,12.459206,3.184044,15.6432495,0,0,0,0,0,0,0,0,0
39,0.7156573116691285,0.5037511140747225,0.474254057535901,0.699182254681543,0.7156573116691285,0.7413318410734627,0.7156573116691285,0.8813813813813813,0.8144124170789264,0.6616062683643487,0.3833283845856507,666,2042,12.434927,3.127634,15.562561,0,0,0,0,0,0,0,0,0
