iter,acc,nmi,ari,f1_macro,f1_micro,precision_macro,precision_micro,acc_unconf,nmi_unconf,acc_conf,nmi_conf,nb_unconf,nb_conf,loss_recons,loss_clus,loss,nb_l,nb_f_l,nb_t_l,nb_added_link_unconf_unconf,nb_false_added_link_unconf_unconf,nb_true_added_link_unconf_unconf,nb_deleted_link_unconf_unconf,nb_false_deleted_link_unconf_unconf,nb_true_deleted_link_unconf_unconf
42,0.6807935076645627,0.41183333765453944,0.4320827510088682,0.6338194678963623,0.6807935076645627,0.6356669069132622,0.6807935076645627,0.7466266866566716,0.5052024954389642,0.4142640364188164,0.1560075463200228,2668,659,16.794653,4.3715734,21.166225,0,0,0,0,0,0,0,0,0
43,0.6819957920048091,0.41628313043580845,0.43380761208939955,0.6345423780423057,0.6819957920048091,0.6360461124868914,0.6819957920048091,0.7435992578849722,0.5006948143831917,0.41930379746835444,0.17690517259560903,2695,632,16.81562,4.344868,21.160488,0,0,0,0,0,0,0,0,0
44,0.6798917944093779,0.40923871039815735,0.43058729550743213,0.6328514421908543,0.6798917944093779,0.6342577373121783,0.6798917944093779,0.7439703153988868,0.49956282197072005,0.40664556962025317,0.15567606744055762,2695,632,16.831488,4.3869724,21.21846,0,0,0,0,0,0,0,0,0
45,0.6786895100691314,0.41039606932795597,0.4299416912345128,0.6311246283634413,0.6786895100691314,0.632950173668111,0.6786895100691314,0.7435992578849722,0.5000555840875267,0.40189873417721517,0.16288803142520533,2695,632,16.818419,4.3599176,21.178337,0,0,0,0,0,0,0,0,0
46,0.6840997896002404,0.41608277639907576,0.43576817045269506,0.6359766562666197,0.6840997896002404,0.6379004842943742,0.6840997896002404,0.7458256029684601,0.5011737479726026,0.4208860759493671,0.17398543552280082,2695,632,16.833385,4.2955585,21.128944,0,0,0,0,0,0,0,0,0
47,0.6825969341749324,0.414808057811314,0.4339206315502482,0.6348605006389337,0.6825969341749324,0.6362183922661707,0.6825969341749324,0.7432382363838459,0.5014334732860998,0.42197452229299365,0.1594955687415273,2699,628,16.829803,4.199227,21.02903,0,0,0,0,0,0,0,0,0
48,0.678990081154193,0.41137139582138427,0.43133882180390043,0.6298702992791128,0.678990081154193,0.6310052553646439,0.678990081154193,0.7437985931136616,0.5012007110561603,0.3993610223642173,0.15682972938492556,2701,626,16.823942,4.17405,20.997992,0,0,0,0,0,0,0,0,0
49,0.6762849413886384,0.4068686403185975,0.42637071405546423,0.6290136620384562,0.6762849413886384,0.6306006216135653,0.6762849413886384,0.7434283598667161,0.5001939512870467,0.3865814696485623,0.13755451338402772,2701,626,16.8315,4.246976,21.078476,0,0,0,0,0,0,0,0,0
50,0.6810940787496242,0.41343495481786285,0.43339708092401336,0.6335675373283584,0.6810940787496242,0.6356393876267656,0.6810940787496242,0.7417218543046358,0.4981531227570027,0.41050903119868637,0.16429220928958232,2718,609,16.829344,4.174006,21.00335,0,0,0,0,0,0,0,0,0
51,0.6780883678990082,0.4106720524373174,0.4285434848457353,0.6310751773882046,0.6780883678990082,0.6327482187884814,0.6780883678990082,0.7387785136129507,0.4938396729615914,0.4072249589490969,0.1628780884239012,2718,609,16.80669,4.25863,21.06532,0,0,0,0,0,0,0,0,0
52,0.6801923654944394,0.41102063266604644,0.43040801414510726,0.6331662082888506,0.6801923654944394,0.6344566803375324,0.6801923654944394,0.738348623853211,0.49427591156719325,0.4169435215946844,0.15766955337830765,2725,602,16.837038,4.1266136,20.963652,0,0,0,0,0,0,0,0,0
53,0.6853020739404869,0.4176344063682022,0.4377827314105287,0.6387235209056524,0.6853020739404869,0.6408544586753716,0.6853020739404869,0.7372477064220183,0.4908265850487995,0.45016611295681064,0.1929382389955593,2725,602,16.811436,4.205906,21.017342,0,0,0,0,0,0,0,0,0
54,0.6795912233243162,0.411166854675395,0.43000585194357305,0.6331731416900105,0.6795912233243162,0.6351901460964952,0.6795912233243162,0.7411204686927865,0.5001006895314447,0.3976510067114094,0.14723750278284237,2731,596,16.830551,4.103563,20.934114,0,0,0,0,0,0,0,0,0
55,0.6777877968139465,0.4083025680198039,0.4273767599509134,0.6311252715807553,0.6777877968139465,0.6325889863592464,0.6777877968139465,0.7365924844947099,0.4915152370210831,0.40273037542662116,0.1437927558888911,2741,586,16.804138,4.113747,20.917885,0,0,0,0,0,0,0,0,0
56,0.6807935076645627,0.41431749831121406,0.4331739994396431,0.6339124622850738,0.6807935076645627,0.6361212920472756,0.6807935076645627,0.7336738416636264,0.4864393264687775,0.4334470989761092,0.17671879308276559,2741,586,16.8103,4.1693754,20.979675,0,0,0,0,0,0,0,0,0
57,0.6813946498346859,0.41460737524203284,0.4319889523070037,0.6340310800227452,0.6813946498346859,0.6356266139935841,0.6813946498346859,0.7371096586782862,0.49397319590506095,0.41361256544502617,0.16069032830339203,2754,573,16.79315,4.075794,20.868944,0,0,0,0,0,0,0,0,0
58,0.6825969341749324,0.413343085300014,0.43388862332722455,0.6368901288005344,0.6825969341749324,0.6385955532441617,0.6825969341749324,0.7378358750907771,0.4943610140318239,0.41710296684118675,0.15579573991158244,2754,573,16.823147,4.1455812,20.968727,0,0,0,0,0,0,0,0,0
59,0.6807935076645627,0.41243936795486885,0.4321455149532037,0.6344070863575734,0.6807935076645627,0.6360237063756503,0.6807935076645627,0.7360203340595497,0.4931480009962357,0.41535776614310643,0.14730802970757764,2754,573,16.764582,4.147269,20.91185,0,0,0,0,0,0,0,0,0
60,0.6813946498346859,0.41694402808750075,0.4359233805046128,0.6334125570109038,0.6813946498346859,0.634612447791146,0.6813946498346859,0.7355699855699855,0.49373509981694913,0.4198198198198198,0.16215747772025949,2772,555,16.7626,4.0468726,20.809473,0,0,0,0,0,0,0,0,0
61,0.678990081154193,0.4115753396440422,0.4307183414205869,0.6319917419658079,0.678990081154193,0.6339724363825795,0.678990081154193,0.7344877344877345,0.4927864354555819,0.4018018018018018,0.1439096139492726,2772,555,16.759596,4.1548324,20.914429,0,0,0,0,0,0,0,0,0
